chaotic	adjective. Filled with chaos.
chap	noun. A man, a fellow.
chaps	noun. plural of chap
char	verb. To burn something to charcoal; to be burnt to charcoal.
chard	noun. An edible leafy vegetable, Beta vulgaris subsp. cicla, with a slightly bitter taste.
chare	noun. Alternative form of char ("turn, task, chore, worker").
chares	noun. plural of chare
charge	noun. The amount of money levied for a service.
charing	verb. present participle and gerund of chare
chark	noun. Charcoal; coke.
charka	noun. Alternative form of charkha (Indian spinning-wheel)
charm	noun. An object, act or words believed to have magic power (usually carries a positive connotation).
charming	adjective. Pleasant, charismatic.
charr	noun. Alternative spelling of char
charrs	noun. plural of charr
chars	verb. third-person singular simple present indicative of char
chary	adjective. Careful, cautious, shy, wary.
chase	noun. The act of one who chases another; a pursuit.
chaser	noun. Something or someone who chases.
chat	verb. To be engaged in informal conversation.
chaw	noun. That which is chewed.
chaws	noun. plural of chaw
chay	noun. A chaise (horse-drawn carriage).
chays	noun. plural of chay
cheat	verb. To violate rules in order to gain, or attempt to gain, advantage from a situation.
cheating	verb. present participle and gerund of cheat
cheder	noun. An elementary school for Jewish children, teaching basic Judaism and Hebrew.
cheer	noun. A cheerful attitude; happiness; a good, happy, or positive mood.
cheerful	adjective. Noticeably happy and optimistic.
cheero	interjection. A friendly greeting
cheers	verb. third-person singular simple present indicative of cheer
chef	noun. The presiding cook in the kitchen of a large household.
chela	noun. A pincer -like claw of a crustacean or arachnid.
chemic	adjective. Practising chemistry (or, earlier, alchemy); pertaining to these sciences.
chemical	adjective. Of or relating to chemistry.
chert	noun. Massive, usually dull-colored and opaque, quartzite, hornstone, impure chalcedony, or other flint -like mineral.
chest	noun. A box, now usually a large strong box with a secure convex lid.
chestnut	noun. An edible nut (technically a fruit) of the Spanish chestnut or sweet chestnut tree (Castanea sativa); also (chiefly preceded by a
chew	verb. To crush with the teeth by repeated closing and opening of the jaws; done to food to soften it and break it down by the action of
chewed	verb. simple past and past participle of chew
chewer	noun. One who chews.
chi	symbol. ISO 639-2 /B language code for Chinese.
chia	noun. A Mexican sage grown for its edible seeds, Salvia hispanica.
chiao	noun. A Taoist ritual of cosmic renewal.
chias	noun. plural of chia
chic	adjective. Elegant, stylish.
chicane	noun. A quibble, a pedantic or dishonest objection; an act of deception.
chicle	noun. The milky latex of the sapodilla tree, used after coagulation as the principal ingredient of chewing gum.
chico	noun. A Latin-American boy; a Latino.
chid	verb. simple past of chide
chide	verb. To admonish in blame; to reproach angrily.
chider	noun. One who chides.
chiel	noun. Alternative form of chield.
chield	noun. A man; a fellow, chap.
child	noun. A person who has not yet reached adulthood, whether natural (puberty), cultural (initiation), or legal (majority, A person yet a
childe	noun. Obsolete form of child.
childish	adjective. Immature in thought or behaviour.
children	noun. plural of child
chile	noun. Alternative spelling of chili.
chili	noun. The pungent, spicy fresh or dried fruit of any of several cultivated varieties of capsicum peppers, used in cooking.
chime	noun. A musical instrument producing a sound when struck, similar to a bell (e.g. a tubular metal bar) or actually a bell.
chimla	noun. Chimney.
chimp	noun. Clipping of chimpanzee.
chin	noun. The bottom of a face, the typically jutting jawline below the mouth.
china	noun. Synonym of porcelain, a hard white translucent ceramic made from kaolin, now sometimes distinguished in reference to tableware as
chinas	noun. plural of china
chine	noun. The top of a ridge.
chined	adjective. Pertaining to, or having, a (particular type of) chine or backbone.
chino	noun. A coarse cotton fabric commonly used to make trousers and uniforms.
chins	noun. plural of chin
chip	noun. A small piece broken from a larger piece of solid material.
chips	verb. third-person singular simple present indicative of chip
chirm	noun. A din or confused noise, as of many voices, birdsong, etc.
chiro	noun. A chiropractor.
chiros	noun. plural of chiro
chirr	verb. To make the prolonged trilling sound of an insect (e.g. a grasshopper, a cicada).
chis	noun. plural of chi
chit	noun. A child or babe; a young, small, or insignificant person or animal.
chital	noun. a large spotted deer, of genus Axis, native to India and Sri Lanka
chiton	noun. A loose woolen tunic worn by men and women in Ancient Greece and in Ancient Rome.
chits	noun. plural of chit
chive	noun. A perennial plant, Allium schoenoprasum, related to the onion.
chives	noun. plural of chive
choir	noun. A group of people who sing together; a company of people who are trained to sing together.
choirs	noun. plural of choir
chomp	noun. The act of chomping
chon	noun. Alternative spelling of jun.
chop	noun. A cut of meat, often containing a section of a rib.
chopin	noun. A liquid unit of measure of almost half a pint.
chore	noun. A task, especially a regularly needed task for the upkeep of a home or similar, such as cleaning or preparing meals.
chug	noun. A dull, fairly quick explosive or percussive sound, as if made by a labouring engine.
chugs	noun. plural of chug
churl	noun. A free peasant (as opposed to a serf) of the lowest rank, below an earl and a thane; a freeman; also, a person without royal or noble
churn	verb. To agitate rapidly and repetitively, or to stir with a rowing or rocking motion; generally applies to liquids, notably cream.
churns	noun. plural of churn
chute	noun. A framework, trough, or tube, upon or through which objects are made to slide from a higher to a lower level, or through which water
chutes	noun. plural of chute
chuting	verb. present participle and gerund of chute
ciao	interjection. Hello, hi.
cibol	noun. A perennial onion plant, Allium fistulosum, commonly called Welsh onion.
cibols	noun. plural of cibol
cicada	noun. Any of several insects in the superfamily Cicadoidea, with small eyes wide apart on the head and transparent well- veined wings.
cicadae	noun. plural of cicada
cicala	noun. A cicada.
cicale	noun. Alternative form of cicala (“a cicada”).
cider	noun. An alcoholic, often sparkling (carbonated) beverage made from fermented apples.
ciders	noun. plural of cider
cigar	noun. A cylinder of tobacco rolled and wrapped with an outer covering of tobacco leaves, intended to be smoked.
cigaret	noun. Dated spelling of cigarette.
cilia	noun. plural of cilium
cinch	noun. A simple saddle girth used in Mexico.
cinder	noun. Partially or mostly burnt material that results from incomplete combustion of coal or wood etc.; it often rides the rising smoke
cinders	noun. plural of cinder
cindery	adjective. covered in cinders
cine	noun. cinefilm
cineast	noun. An enthusiast of film and the cinema.
cinema	noun. A movie theatre, a movie house.
cinemas	noun. plural of cinema
cineol	noun. Eucalyptol.
cineole	noun. The monoterpenoid ether eucalyptol.
clad	verb. simple past and past participle of clothe
clade	noun. A group of animals or other organisms derived from a common ancestor species.
clag	noun. A glue or paste made from starch.
claim	noun. A demand of ownership made for something.
claims	noun. plural of claim
clam	noun. A bivalve mollusk of many kinds, especially those that are edible; for example soft-shell clams (Mya arenaria), hard clams
clamor	noun. A great outcry or vociferation; loud and continued shouting or exclamation.
clamp	noun. A brace, band, or clasp for strengthening or holding things that are apart together.
clamps	noun. plural of clamp
clams	noun. plural of clam
clan	noun. A group of people all descended from a common ancestor, in fact or belief, especially when the exact genealogies are not known.
clang	noun. A loud, ringing sound, like that made by free-hanging metal objects striking each other; usually, one considered more jarring than
clanger	noun. Something that clangs; an alarm bell (also figuratively).
clap	noun. The act of striking the palms of the hands, or any two surfaces, together.
claps	noun. plural of clap
clapt	verb. simple past and past participle of clap
claret	noun. A dry red wine produced in the Bordeaux region of France, or a similar wine made elsewhere.
clarets	noun. plural of claret
claro	noun. A cigar whose wrapper is very light tan or yellowish.
clash	noun. A loud sound, like the crashing together of metal objects; a crash.
clasp	noun. A device with interlocking parts used for fastening things together, such as a fastener or a holder.
class	noun. A group, collection, category or set sharing characteristics or attributes.
classer	noun. One who classes or classifies
classify	verb. to identify by or divide into classes; to categorize
